student_id,login_frequency_per_week,attendance_percentage,assignment_delay_days,study_hours_per_day,sentiment_score,sleep_hours_per_day,stress_level,activity_trend,social_interaction_score,extracurricular_participation,activity_irregularity_score,engagement_score,burnout_velocity,burnout_risk_score,burnout_risk_level,dropout_probability,behavioural_triggers,recommended_intervention
1541,1,89,8,2.5,-0.36,5.5,7,Improving,5,1,0.46,4.47,0.237,51.49,Medium,0.59,"Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
1542,6,90,8,2.8,-0.53,5.7,1,Declining,6,1,0.24,6.26,0.075,31.23,Low,0.37,"Frequent assignment delays, Negative sentiment",No immediate action required
1543,2,80,2,5.2,-0.11,8.5,7,Stable,2,4,0.76,4.44,0.334,43.92,Medium,0.53,Low LMS activity,Monitor and provide academic support
1544,1,82,0,5.7,0.32,4.5,4,Improving,8,0,0.0,5.5,0.0,33.86,Low,0.27,Low LMS activity,No immediate action required
1545,0,54,5,4.5,-0.04,6.0,2,Stable,0,3,0.9,2.52,0.512,56.88,Medium,0.66,"Low attendance, Low LMS activity",Monitor and provide academic support
1546,2,90,1,3.8,-0.12,7.2,9,Declining,3,0,0.97,4.66,0.448,46.15,Medium,0.54,"Low LMS activity, High stress",Monitor and provide academic support
1547,3,73,11,4.0,0.04,6.3,3,Improving,2,1,0.38,4.29,0.175,45.98,Medium,0.38,Frequent assignment delays,Monitor and provide academic support
1548,1,41,13,2.8,0.93,6.7,7,Declining,6,0,0.02,3.29,0.011,55.22,Medium,0.48,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1549,3,70,11,4.8,-0.4,4.9,5,Stable,9,2,0.36,5.76,0.182,50.51,Medium,0.56,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
1550,5,46,14,2.5,0.07,6.5,9,Declining,4,2,0.39,4.18,0.218,55.96,Medium,0.64,"Low attendance, Frequent assignment delays, High stress",Monitor and provide academic support
1551,3,88,3,3.8,-0.58,9.2,5,Stable,3,3,0.87,4.9,0.361,41.47,Medium,0.36,Negative sentiment,Monitor and provide academic support
1552,1,82,14,1.5,0.45,6.9,9,Improving,7,0,0.66,4.46,0.379,57.45,Medium,0.54,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
1553,7,47,2,0.5,0.03,6.0,3,Stable,9,4,0.42,5.41,0.14,33.24,Low,0.38,Low attendance,No immediate action required
1554,2,76,2,2.0,-0.02,6.8,8,Stable,4,4,0.58,4.08,0.264,45.53,Medium,0.47,"Low LMS activity, High stress",Monitor and provide academic support
1555,6,52,11,4.2,-0.34,2.1,2,Improving,9,4,1.0,6.0,0.533,53.34,Medium,0.53,"Low attendance, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
1556,0,88,5,2.1,0.4,8.7,1,Stable,9,1,0.53,4.86,0.202,38.14,Low,0.41,Low LMS activity,No immediate action required
1557,5,90,6,3.0,-0.66,6.2,7,Stable,3,1,0.85,5.4,0.378,44.49,Medium,0.53,Negative sentiment,Monitor and provide academic support
1558,1,73,2,3.3,-0.62,7.9,1,Declining,1,0,0.17,3.35,0.068,39.81,Low,0.43,"Low LMS activity, Negative sentiment",No immediate action required
1559,2,96,13,3.1,-0.44,6.2,9,Stable,7,2,0.53,5.5,0.288,54.31,Medium,0.64,"Low LMS activity, Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
1560,1,85,12,1.8,-0.33,4.1,9,Improving,9,0,0.97,5.01,0.622,64.1,Medium,0.61,"Low LMS activity, Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
1561,1,63,6,6.0,-0.14,8.1,3,Stable,8,0,0.12,4.99,0.052,43.07,Medium,0.46,Low LMS activity,Monitor and provide academic support
1562,1,48,5,4.7,-0.2,8.4,6,Stable,3,3,0.9,3.28,0.518,57.58,Medium,0.66,"Low attendance, Low LMS activity",Monitor and provide academic support
1563,7,97,3,1.7,-0.27,7.4,6,Declining,4,0,0.94,6.15,0.299,31.8,Low,0.25,Normal behaviour,No immediate action required
1564,2,88,1,3.5,0.94,8.0,5,Declining,6,0,0.01,5.14,0.003,26.37,Low,0.28,Low LMS activity,No immediate action required
1565,2,41,6,3.8,0.19,6.3,5,Stable,5,3,0.68,3.59,0.37,54.47,Medium,0.55,"Low attendance, Low LMS activity",Monitor and provide academic support
1566,7,65,5,2.3,0.08,8.5,5,Declining,8,0,0.96,6.11,0.351,36.59,Low,0.37,Normal behaviour,No immediate action required
1567,4,73,5,2.0,0.31,6.8,5,Stable,5,0,0.13,4.79,0.045,34.99,Low,0.36,Normal behaviour,No immediate action required
1568,3,55,1,1.9,-0.06,6.6,9,Improving,6,1,0.62,4.13,0.3,48.34,Medium,0.45,"Low attendance, High stress",Monitor and provide academic support
1569,1,54,3,1.0,-0.46,4.8,8,Declining,1,3,0.59,2.32,0.349,59.14,Medium,0.52,"Low attendance, Low LMS activity, Negative sentiment, High stress",Monitor and provide academic support
1570,7,74,9,4.4,-0.2,6.9,1,Improving,4,0,0.47,6.0,0.155,33.0,Low,0.3,Frequent assignment delays,No immediate action required
1571,1,53,12,2.7,-0.01,8.3,2,Stable,0,1,0.59,2.43,0.333,56.48,Medium,0.65,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1572,5,56,2,1.8,-0.03,8.7,4,Stable,9,1,0.77,5.34,0.292,37.9,Low,0.3,Low attendance,No immediate action required
1573,7,65,12,3.0,0.24,3.6,8,Improving,2,0,0.67,5.05,0.327,48.85,Medium,0.45,"Frequent assignment delays, High stress",Monitor and provide academic support
1574,7,56,8,3.2,0.48,5.1,9,Declining,5,2,0.49,5.42,0.21,42.78,Medium,0.39,"Low attendance, Frequent assignment delays, High stress",Monitor and provide academic support
1575,6,40,4,1.6,-0.18,7.1,6,Improving,9,2,0.91,5.12,0.427,46.92,Medium,0.39,Low attendance,Monitor and provide academic support
1576,0,53,7,1.8,0.79,7.3,4,Stable,1,4,0.7,2.15,0.378,54.0,Medium,0.57,"Low attendance, Low LMS activity",Monitor and provide academic support
1577,7,47,3,4.5,-0.71,6.7,3,Stable,0,3,0.73,4.41,0.302,41.34,Medium,0.34,"Low attendance, Negative sentiment",Monitor and provide academic support
1578,6,70,10,2.6,0.12,8.9,2,Stable,3,3,0.7,5.02,0.263,37.62,Low,0.3,Frequent assignment delays,No immediate action required
1579,2,65,2,3.1,-0.41,6.1,5,Declining,1,1,0.63,3.37,0.306,48.59,Medium,0.58,"Low LMS activity, Negative sentiment",Monitor and provide academic support
1580,6,83,11,1.5,0.02,9.2,7,Stable,9,2,1.0,6.39,0.428,42.85,Medium,0.46,Frequent assignment delays,Monitor and provide academic support
1581,4,99,3,2.2,-0.34,4.5,4,Improving,7,0,0.2,6.01,0.064,31.82,Low,0.33,Negative sentiment,No immediate action required
1582,4,97,1,0.8,-0.27,6.7,2,Declining,2,3,0.17,4.67,0.045,26.71,Low,0.21,Normal behaviour,No immediate action required
1583,1,54,6,3.3,-0.5,6.5,1,Improving,5,2,0.09,3.58,0.043,47.38,Medium,0.43,"Low attendance, Low LMS activity, Negative sentiment",Monitor and provide academic support
1584,7,76,7,4.0,-0.43,7.2,1,Declining,8,2,0.07,6.78,0.019,26.67,Low,0.31,Negative sentiment,No immediate action required
1585,6,60,1,3.4,0.43,5.3,2,Stable,7,1,0.89,5.68,0.302,33.91,Low,0.38,Normal behaviour,No immediate action required
1586,3,66,3,4.8,-0.22,7.1,7,Stable,9,0,0.78,5.64,0.363,46.53,Medium,0.44,Normal behaviour,Monitor and provide academic support
1587,7,67,6,2.5,0.13,5.3,2,Declining,9,1,0.35,6.41,0.108,30.74,Low,0.31,Normal behaviour,No immediate action required
1588,5,67,4,3.5,-0.21,4.8,4,Improving,7,2,0.39,5.61,0.15,38.43,Low,0.42,Normal behaviour,No immediate action required
1589,6,85,1,3.5,0.43,7.7,2,Improving,9,0,0.72,6.85,0.17,23.64,Low,0.15,Normal behaviour,No immediate action required
1590,2,78,6,2.1,-0.38,6.0,4,Stable,4,2,0.84,4.16,0.422,50.25,Medium,0.45,"Low LMS activity, Negative sentiment",Monitor and provide academic support
1591,1,58,13,3.4,-0.08,4.5,2,Improving,5,2,0.34,3.72,0.193,56.84,Medium,0.65,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1592,2,69,1,5.6,0.04,5.4,2,Declining,7,4,0.62,5.19,0.25,40.32,Medium,0.42,Low LMS activity,Monitor and provide academic support
1593,5,83,14,5.0,0.76,7.0,4,Stable,7,4,0.1,6.39,0.034,34.5,Low,0.35,Frequent assignment delays,No immediate action required
1594,1,73,8,1.3,0.26,6.3,5,Declining,1,0,0.29,2.95,0.141,48.61,Medium,0.52,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1595,5,63,1,2.2,-0.15,8.7,3,Declining,5,4,0.38,4.83,0.12,31.71,Low,0.29,Normal behaviour,No immediate action required
1596,7,54,11,5.2,-0.02,8.0,6,Stable,8,0,0.93,6.36,0.43,46.24,Medium,0.51,"Low attendance, Frequent assignment delays",Monitor and provide academic support
1597,4,97,4,1.0,0.57,8.0,1,Improving,7,1,0.67,5.71,0.182,27.17,Low,0.23,Normal behaviour,No immediate action required
1598,2,51,9,0.8,0.36,11.2,7,Improving,0,3,0.9,2.29,0.497,55.22,Medium,0.59,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1599,2,52,3,4.1,-0.16,8.3,7,Stable,7,0,0.27,4.38,0.125,46.13,Medium,0.56,"Low attendance, Low LMS activity",Monitor and provide academic support
1600,6,51,6,0.7,0.39,6.7,8,Declining,1,4,0.31,3.67,0.129,41.72,Medium,0.36,"Low attendance, High stress",Monitor and provide academic support
1601,0,63,11,1.8,-1.24,4.0,8,Stable,3,1,0.66,2.85,0.478,72.35,High,0.69,"Low LMS activity, Frequent assignment delays, Negative sentiment, High stress",Immediate mentor intervention required
1602,7,71,13,1.7,0.12,7.9,9,Stable,6,2,0.99,5.77,0.479,48.43,Medium,0.44,"Frequent assignment delays, High stress",Monitor and provide academic support
1603,6,89,5,1.0,0.75,5.7,1,Declining,7,3,0.86,6.07,0.244,28.42,Low,0.32,Normal behaviour,No immediate action required
1604,2,68,1,5.3,-0.61,4.8,5,Stable,3,1,0.21,4.3,0.093,44.16,Medium,0.38,"Low LMS activity, Negative sentiment",Monitor and provide academic support
1605,6,56,14,1.6,-0.95,4.6,9,Declining,5,1,0.89,4.8,0.562,63.19,Medium,0.56,"Low attendance, Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
1606,1,77,7,2.9,-0.39,7.8,4,Declining,9,0,0.52,4.99,0.249,47.82,Medium,0.53,"Low LMS activity, Negative sentiment",Monitor and provide academic support
1607,2,59,4,2.6,0.52,8.0,8,Declining,2,4,0.54,3.29,0.256,47.42,Medium,0.57,"Low attendance, Low LMS activity, High stress",Monitor and provide academic support
1608,7,72,14,2.1,-0.27,6.7,1,Improving,6,0,0.72,5.88,0.299,41.57,Medium,0.36,Frequent assignment delays,Monitor and provide academic support
1609,3,73,0,2.0,0.16,6.7,3,Declining,1,4,0.54,3.69,0.195,36.18,Low,0.28,Normal behaviour,No immediate action required
1610,2,88,3,4.5,-0.13,4.3,6,Declining,1,3,0.52,4.34,0.23,44.32,Medium,0.37,Low LMS activity,Monitor and provide academic support
1611,5,51,4,4.5,-0.72,8.5,3,Declining,7,1,0.49,5.33,0.2,40.76,Medium,0.47,"Low attendance, Negative sentiment",Monitor and provide academic support
1612,7,88,0,3.8,-0.37,4.0,1,Stable,4,4,0.89,6.3,0.257,28.85,Low,0.27,Negative sentiment,No immediate action required
1613,6,81,0,5.8,0.1,6.6,8,Improving,2,3,0.77,5.79,0.26,33.75,Low,0.42,High stress,No immediate action required
1614,6,58,9,5.6,0.18,6.1,2,Declining,1,0,0.16,4.86,0.058,36.28,Low,0.31,"Low attendance, Frequent assignment delays",No immediate action required
1615,2,68,1,5.8,0.32,6.9,5,Improving,2,4,0.86,4.2,0.378,44.01,Medium,0.39,Low LMS activity,Monitor and provide academic support
1616,2,63,5,0.6,-0.06,6.2,6,Stable,6,1,0.61,3.81,0.308,50.5,Medium,0.44,Low LMS activity,Monitor and provide academic support
1617,0,96,4,2.4,0.2,6.5,1,Stable,2,1,0.74,3.76,0.31,41.94,Medium,0.47,Low LMS activity,Monitor and provide academic support
1618,0,52,4,3.7,-0.44,8.6,7,Improving,3,4,0.88,2.9,0.529,60.1,Medium,0.62,"Low attendance, Low LMS activity, Negative sentiment",Monitor and provide academic support
1619,4,64,1,3.7,-0.21,5.0,4,Improving,5,4,0.34,4.86,0.13,38.22,Low,0.43,Normal behaviour,No immediate action required
1620,6,59,0,0.9,0.23,6.8,4,Stable,7,2,0.88,5.15,0.308,35.04,Low,0.44,Low attendance,No immediate action required
1621,6,61,11,3.3,-0.96,5.4,1,Stable,8,2,0.38,5.89,0.168,44.25,Medium,0.51,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
1622,5,74,14,1.1,0.13,6.3,1,Stable,4,0,0.94,4.74,0.444,47.2,Medium,0.41,Frequent assignment delays,Monitor and provide academic support
1623,0,96,1,1.1,0.05,4.9,8,Declining,6,2,0.76,4.3,0.364,47.95,Medium,0.43,"Low LMS activity, High stress",Monitor and provide academic support
1624,5,40,5,3.4,0.48,9.1,8,Declining,5,4,0.65,4.38,0.292,44.91,Medium,0.5,"Low attendance, High stress",Monitor and provide academic support
1625,0,99,13,1.4,0.3,7.9,2,Stable,3,3,0.55,3.85,0.261,47.45,Medium,0.56,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1626,0,97,7,2.4,0.09,7.8,9,Stable,1,2,0.6,3.59,0.305,50.76,Medium,0.55,"Low LMS activity, High stress",Monitor and provide academic support
1627,7,50,14,1.9,-0.42,7.4,9,Declining,6,1,0.44,5.18,0.228,51.92,Medium,0.5,"Low attendance, Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
1628,1,79,3,2.8,-0.41,4.8,5,Stable,1,0,0.81,3.43,0.421,51.98,Medium,0.5,"Low LMS activity, Negative sentiment",Monitor and provide academic support
1629,4,62,4,4.7,0.6,5.3,2,Declining,0,3,0.25,4.0,0.088,35.23,Low,0.26,Normal behaviour,No immediate action required
1630,6,94,12,3.8,0.53,6.6,2,Stable,0,0,0.75,5.38,0.264,35.21,Low,0.26,Frequent assignment delays,No immediate action required
1631,4,76,0,0.6,-0.74,4.6,3,Improving,9,3,0.68,5.4,0.27,39.73,Low,0.46,Negative sentiment,No immediate action required
1632,7,81,9,4.1,0.56,5.7,2,Stable,7,3,0.23,6.75,0.062,26.85,Low,0.25,Frequent assignment delays,No immediate action required
1633,5,88,0,5.6,1.01,7.3,8,Stable,8,0,0.44,6.86,0.109,24.88,Low,0.19,High stress,No immediate action required
1634,1,82,6,2.8,-0.06,5.2,7,Stable,0,2,0.08,3.32,0.038,47.04,Medium,0.54,Low LMS activity,Monitor and provide academic support
1635,4,56,9,4.8,0.02,6.0,2,Declining,3,3,0.22,4.44,0.094,42.89,Medium,0.52,"Low attendance, Frequent assignment delays",Monitor and provide academic support
1636,7,95,3,4.2,-0.43,7.3,8,Declining,0,1,0.11,5.79,0.03,27.16,Low,0.29,"Negative sentiment, High stress",No immediate action required
1637,0,78,12,4.6,-0.09,8.0,3,Stable,8,1,0.56,4.86,0.295,52.59,Medium,0.49,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1638,6,95,6,5.8,-0.21,5.9,2,Declining,0,0,0.16,5.81,0.043,27.08,Low,0.2,Normal behaviour,No immediate action required
1639,6,73,8,3.5,0.46,10.6,5,Declining,9,3,0.11,6.49,0.03,27.25,Low,0.35,Frequent assignment delays,No immediate action required
1640,5,55,5,3.8,-0.21,7.1,5,Stable,1,1,0.05,4.11,0.019,38.63,Low,0.36,Low attendance,No immediate action required
1641,6,60,0,3.8,-0.34,4.2,7,Declining,0,1,0.41,4.36,0.161,39.38,Low,0.36,Negative sentiment,No immediate action required
1642,3,40,12,2.2,-0.9,6.1,7,Stable,0,0,0.1,2.54,0.061,61.43,Medium,0.63,"Low attendance, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
1643,3,81,2,3.4,0.29,7.3,9,Stable,4,4,0.32,4.81,0.122,38.01,Low,0.43,High stress,No immediate action required
1644,5,70,0,4.2,0.02,8.6,1,Stable,5,1,0.86,5.44,0.264,30.75,Low,0.35,Normal behaviour,No immediate action required
1645,6,51,9,5.6,0.38,7.7,2,Declining,1,1,0.12,4.65,0.042,34.89,Low,0.44,"Low attendance, Frequent assignment delays",No immediate action required
1646,7,87,1,1.0,0.42,6.5,5,Improving,5,2,0.67,5.91,0.173,25.79,Low,0.22,Normal behaviour,No immediate action required
1647,3,60,1,1.4,-0.67,3.2,6,Improving,9,0,0.69,4.78,0.351,50.84,Medium,0.53,Negative sentiment,Monitor and provide academic support
1648,5,68,10,4.5,-0.64,5.6,9,Declining,9,1,0.53,6.24,0.272,51.35,Medium,0.47,"Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
1649,4,64,1,2.2,-0.23,5.5,9,Improving,4,1,0.86,4.36,0.417,48.52,Medium,0.47,High stress,Monitor and provide academic support
1650,1,77,5,4.7,0.44,5.3,9,Improving,3,2,0.85,4.15,0.453,53.31,Medium,0.43,"Low LMS activity, High stress",Monitor and provide academic support
1651,5,77,11,2.5,0.02,4.7,9,Declining,1,3,0.38,4.51,0.184,48.38,Medium,0.48,"Frequent assignment delays, High stress",Monitor and provide academic support
1652,5,70,9,1.1,0.07,8.6,9,Stable,2,3,0.63,4.22,0.292,46.42,Medium,0.52,"Frequent assignment delays, High stress",Monitor and provide academic support
1653,3,61,0,2.0,-0.25,8.3,5,Improving,3,2,0.65,3.73,0.274,42.09,Medium,0.4,Normal behaviour,Monitor and provide academic support
1654,3,47,3,5.5,-0.67,9.2,5,Declining,3,2,0.04,4.01,0.017,42.71,Medium,0.41,"Low attendance, Negative sentiment",Monitor and provide academic support
1655,3,48,12,4.5,0.19,7.9,7,Stable,2,2,0.45,3.64,0.247,54.98,Medium,0.46,"Low attendance, Frequent assignment delays",Monitor and provide academic support
1656,3,92,1,3.2,0.48,5.6,1,Stable,3,0,0.76,4.9,0.242,31.87,Low,0.25,Normal behaviour,No immediate action required
1657,4,98,14,0.6,-0.08,9.0,8,Improving,3,2,0.68,4.86,0.321,47.17,Medium,0.51,"Frequent assignment delays, High stress",Monitor and provide academic support
1658,2,88,2,2.3,-0.11,8.0,7,Declining,0,4,0.66,3.7,0.281,42.56,Medium,0.42,Low LMS activity,Monitor and provide academic support
1659,3,81,13,3.7,0.49,7.1,9,Stable,7,0,0.67,5.47,0.342,51.05,Medium,0.51,"Frequent assignment delays, High stress",Monitor and provide academic support
1660,0,47,8,5.1,-0.24,7.8,7,Improving,7,4,0.95,3.83,0.614,64.67,Medium,0.59,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1661,5,42,5,1.4,-0.11,7.8,2,Declining,0,0,0.04,3.04,0.015,38.0,Low,0.32,Low attendance,No immediate action required
1662,0,44,6,4.3,-0.79,4.8,5,Improving,3,4,0.25,2.78,0.153,61.07,Medium,0.67,"Low attendance, Low LMS activity, Negative sentiment",Monitor and provide academic support
1663,6,65,1,4.4,-0.12,7.0,4,Declining,2,0,0.7,5.03,0.243,34.71,Low,0.33,Normal behaviour,No immediate action required
1664,6,82,11,5.9,-0.53,6.0,9,Stable,3,0,0.45,6.04,0.206,45.85,Medium,0.53,"Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
1665,5,57,13,3.0,1.02,7.2,5,Stable,8,1,0.93,5.41,0.442,47.48,Medium,0.45,"Low attendance, Frequent assignment delays",Monitor and provide academic support
1666,3,71,0,4.9,-0.08,4.9,5,Stable,2,2,0.48,4.41,0.193,40.26,Medium,0.4,Normal behaviour,Monitor and provide academic support
1667,1,55,0,3.0,-1.06,8.4,9,Declining,9,3,0.44,4.35,0.232,52.81,Medium,0.55,"Low attendance, Low LMS activity, Negative sentiment, High stress",Monitor and provide academic support
1668,6,94,14,0.7,-0.61,6.5,3,Stable,7,3,0.02,6.16,0.007,35.93,Low,0.45,"Frequent assignment delays, Negative sentiment",No immediate action required
1669,4,81,12,1.5,0.95,8.0,1,Stable,6,3,0.43,5.13,0.149,34.65,Low,0.34,Frequent assignment delays,No immediate action required
1670,3,58,7,3.7,-0.9,6.8,9,Declining,8,3,0.76,4.98,0.443,58.29,Medium,0.57,"Low attendance, Negative sentiment, High stress",Monitor and provide academic support
1671,6,83,9,3.8,0.2,6.1,8,Stable,6,1,0.19,6.25,0.069,36.09,Low,0.32,"Frequent assignment delays, High stress",No immediate action required
1672,6,97,8,1.8,-0.11,8.0,5,Declining,1,2,0.19,5.27,0.057,29.92,Low,0.3,Frequent assignment delays,No immediate action required
1673,7,51,3,2.3,0.14,5.9,8,Stable,7,2,0.41,5.49,0.155,37.81,Low,0.37,"Low attendance, High stress",No immediate action required
1674,7,61,0,3.1,0.27,5.5,2,Stable,5,1,0.92,5.55,0.291,31.6,Low,0.26,Normal behaviour,No immediate action required
1675,6,46,8,1.2,-0.37,7.8,9,Declining,7,4,0.08,4.82,0.036,44.97,Medium,0.41,"Low attendance, Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
1676,2,72,11,5.8,-0.16,7.3,3,Stable,5,3,0.29,4.92,0.136,46.79,Medium,0.52,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
1677,5,65,1,4.0,0.54,8.0,5,Declining,5,3,0.28,5.25,0.082,29.14,Low,0.37,Normal behaviour,No immediate action required
1678,2,51,2,2.6,-0.2,6.9,8,Stable,3,1,0.32,3.25,0.159,49.56,Medium,0.59,"Low attendance, Low LMS activity, High stress",Monitor and provide academic support
1679,4,98,12,3.2,-1.29,3.5,2,Stable,0,1,0.91,4.78,0.483,53.1,Medium,0.45,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
1680,1,93,0,1.5,0.09,8.5,9,Stable,7,1,0.73,4.79,0.305,41.82,Medium,0.45,"Low LMS activity, High stress",Monitor and provide academic support
1681,6,49,5,1.1,-0.28,4.3,4,Declining,7,1,0.17,4.89,0.068,40.25,Medium,0.36,Low attendance,Monitor and provide academic support
1682,7,45,5,4.8,0.22,6.6,6,Stable,8,1,0.11,6.01,0.038,34.39,Low,0.43,Low attendance,No immediate action required
